review_text,rating,author,date,nama desa wisata,provinsi
"Kebersihan tempatnya benar benar terjaga , harga makanan dan aksesoris disini juga termasuk terjangkau  , pokoknya kalau untuk sekedar kumpul sama teman disini wisata asik banget",5,Ratna Sari Purwaningsih,2025-10-13T06:45:46.617Z,Pulau Kemaro,Sumatera Selatan
Pulau Kemaro ada legenda,5,Heni Oktafiyahningsih,2025-10-11T06:06:04.705Z,Pulau Kemaro,Sumatera Selatan
Cantik,5,Esti Wulandari,2025-08-13T14:39:57.048Z,Pulau Kemaro,Sumatera Selatan
Salah satu tempat bersejarah yang ada di Palembang,5,Surya Dharmajaya,2025-07-29T01:27:12.058Z,Pulau Kemaro,Sumatera Selatan
"Agak lain 10ribu jadi
#100ribuNyebrang",1,MbE 1,2025-06-19T13:55:16.919Z,Pulau Kemaro,Sumatera Selatan
Kalo ke Palembang mesti mampir ke sini,5,lusi wardhanie,2025-06-08T00:53:00.739Z,Pulau Kemaro,Sumatera Selatan
Info untuk lebaran ini harga tiket berapo kalo nak ke pulau kemaro,5,ari juansyah putra,2025-04-06T05:28:50.214Z,Pulau Kemaro,Sumatera Selatan
"Wajib menyusuri sungai musi pake perahu…👍🏿👍🏿 pagodanya tinggi dan unik, wajib mampir jika ada d Palembang",5,UDAR1DER CHANNEL,2025-04-05T13:30:08.233Z,Pulau Kemaro,Sumatera Selatan
Ok,5,Rio Seli,2025-03-05T23:42:18.619Z,Pulau Kemaro,Sumatera Selatan
"Sangat ramai, banyak orang berjualan.
Mulai makanan berat, snack, hingga minuman.
Paling suka es tebu harga 5ribu",5,Cw Cinthia,2025-03-05T08:04:46.553Z,Pulau Kemaro,Sumatera Selatan
"Suasan oke, tempat beribadah yang luas, akses jalan mudah kalau lagi hari raya",5,Black OPSS,2025-02-28T04:15:55.245Z,Pulau Kemaro,Sumatera Selatan
Cap go meh 2025 disini,4,dwih bermanfaat,2025-02-11T13:07:11.241Z,Pulau Kemaro,Sumatera Selatan
Perayaan cap go meh 10 februari 2025 di Pulau Kemaro,4,Kurnia Febrianty,2025-02-10T05:19:25.471Z,Pulau Kemaro,Sumatera Selatan
Sangat puas mengunakan goole Maps,4,Haryo Adi,2025-02-09T13:03:05.492Z,Pulau Kemaro,Sumatera Selatan
Tempat nya bagus dan bersih gampang diakses,5,Aditia Ajja,2025-02-04T09:22:21.155Z,Pulau Kemaro,Sumatera Selatan
Kapan di mulai buka ? Bisakah kita masuk seblm tgl 10,5,Susanti Liu,2025-02-01T06:30:26.084Z,Pulau Kemaro,Sumatera Selatan
Harus nya diperbagus lagi shingga bs memdtgkn wisatawan lbh byk lg klo dikelola lg,5,andri try yulianto,2025-01-26T12:54:34.885Z,Pulau Kemaro,Sumatera Selatan
"Bener-bener gak ada niatin mau kesini, tapi karena anak mau nyobain naik perahu di sungai musi, jadilah ditawarin bapak-bapak untuk ke Kemaro. Deal diharga 180k 2 dewasa dan 3 anak-anak.
Perahu kecil, bawanya ngebutttttt bangettttt. Beberapa kali hampir mati mesin dan 1x mati mesin dengan keadaan arus air yang kenceng, perahu goyah banget, traumanya masih kerasa sampai sekarang. Padahal udah minta pelan-pelan. Bagi penduduk asli, mungkin gak kaget lagi dengan speed kencang begitu, tapi bagi kami yang first time🥲 Tak tandain kamu Pak !

Masuk gratis, pas kesini lagi sepi.
Ada bapak-bapak TNI yang ramah.
Ada jasa foto dan cetaknya juga, 1 foto 20k, 2 foto bayar 35k dapat diskon, hehe.
Hanya area tempat cetaknya, banyak kot*ran hewan.
Semoga bisa lebih diperhatikan lagi ya kebersihannya.
Terima kasih.",5,Echy,2024-12-23T13:47:38.703Z,Pulau Kemaro,Sumatera Selatan
"Beatiful pagoda view, but not much to do.",4,Adelisa Devita,2024-11-28T00:33:16.091Z,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro adalah sebuah pulau kecil yang terletak di tengah Sungai Musi, Palembang. Pulau ini terkenal dengan keindahan alamnya dan juga kaya akan sejarah dan legenda.

Pulau Kemaro dikenal dengan legenda cinta tragis antara Tan Bun An, seorang saudagar Tiongkok, dan Siti Fatimah, putri Raja Palembang. Kisah cinta mereka abadi dalam bentuk pagoda sembilan lantai yang menjadi ikon pulau ini. Pagoda ini merupakan bangunan yang paling ikonik di Pulau Kemaro. Arsitekturnya yang unik dan pemandangannya yang indah menjadikannya spot foto yang populer. Selain pagoda, di pulau ini juga terdapat kuil Buddha yang sering dikunjungi oleh umat Buddha, terutama saat perayaan Cap Go Meh.

Jauh dari hiruk pikuk kota, Pulau Kemaro menawarkan suasana yang tenang dan damai, cocok untuk bersantai dan menikmati keindahan alam. Dari Pulau Kemaro, pengunjung dapat menikmati pemandangan Sungai Musi yang luas dan indah, terutama saat matahari terbit atau terbenam.

Secara keseluruhan, Pulau Kemaro adalah destinasi wisata yang menarik di Palembang. Dengan keindahan alamnya, sejarah yang kaya, dan legenda yang menarik, Pulau Kemaro menawarkan pengalaman wisata yang unik. Jika Anda berkunjung ke Palembang, jangan lewatkan kesempatan untuk mengunjungi pulau ini.

Disclaimer dan Saran untuk Pengunjung Pulau Kemaro untuk ulasan saya tentang Pulau Kemaro berdasarkan pengalaman pribadi saya. Perlu diingat bahwa pendapat setiap pengunjung bisa berbeda-beda.

Semoga informasi ini membantu!",5,Octavianus Pratama,2024-10-11T10:20:49.797Z,Pulau Kemaro,Sumatera Selatan
"Belum sempat ke Pulau Kemaro,caknyo gagal teros",2,Sarmila,2024-10-02T11:30:31.033Z,Pulau Kemaro,Sumatera Selatan
"02 Februari 2023, Pertama Kali menginjakkan kaki disini. Hanya ingin mengenang hal2 indahnya saja, tidak untuk kenangan pahitnya. Terimakasih Palembang, Terimakasih Pulau Kemaro, senang bisa befoto dan mengabadikan moment disini. 😊☺️",5,Risq Avril,2024-09-18T00:03:57.259Z,Pulau Kemaro,Sumatera Selatan
"wisata religie umat khatolik Jakarta Barat, bersama Bus pariwisata PO. BAMtrans",5,inisibudi,2024-09-17T13:52:12.652Z,Pulau Kemaro,Sumatera Selatan
view nya bagus bangetttt,5,Bunda Danny,2024-08-28T10:52:26.836Z,Pulau Kemaro,Sumatera Selatan
Historical place. You need to know a Palembangese person to get a boat to get to this island. If you don’t you’ll easily get ripped off. There are also a bunch of pickpocketers at the port before you get to the island. It’s very risky so make sure you get a local guide.,5,Rio Akbar,2024-07-31T13:31:28.395Z,Pulau Kemaro,Sumatera Selatan
"Terdapat sepenggal kisah yang menjadi awal muasal tempat ini, sebuah situs wisata sejarah di sumatera selatan khususnya di kota Palembang, yg unik dari tempat ini adalah letaknya yg dikelilingi sungai musi maka jadilah ia pulau.",4,"Irawan S. Tamin, S.P.",2024-07-30T09:35:13.886Z,Pulau Kemaro,Sumatera Selatan
"Merupakan salah satu destinasi wisata karena pagodanya yang besar dan cantik luar biasa. Walau sesungguhnya tempat ini merupakan kelenteng bagi umat konghucu untuk beribadat.
Tempatnya luas, kamar mandi pria dan Wanita yang sangat banyak.",5,Samil Kwan,2024-07-28T10:11:31.559Z,Pulau Kemaro,Sumatera Selatan
Sangat bagus saat cap go meh,5,Christian Zodesio joeny,2024-07-20T10:24:32.951Z,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro, ada tempat ibadat Hok Cheng Bio. Nyebrang sungai musi pakai perahu 30 ribu per orang. Masuk tempat ibadat gratis. Ada Pagoda, tempat menarik tapi mungkin masih dalam renovasi, toilet kotor.",4,Dhana Laksana,2024-07-18T05:41:27.673Z,Pulau Kemaro,Sumatera Selatan
"Pulau yang indah dan bersejarah. Perjalanan menyusuri sungai Musi umtuk sampai ke pulau ini,  dari dermaga perahu di bawah jembatan Ampera, penuh dengan sensasi.",5,Pramono,2024-07-09T02:07:08.890Z,Pulau Kemaro,Sumatera Selatan
"Pulau kemaro, terletak di sungai Musi, di sana terdapat ornamen pagoda, dengan legenda kisah cinta Siti Fatimah dan putra Raja Tiong Hoa, pulaunya cukup luas, terdapat vihara cina klenteng Hok Tjing Rio, cuacanya sejuk, banyak pohon yg besar besar, hembusan angin dari sungai Musi membuat udara terasa segar, kita bisa ke sana dengan menaiki perahu dari dermaga, ada prasasti yg menceritakan kisah cinta Siti Fatimah dan putra raja Tiong Hoa.",5,Tria Meni,2024-07-02T15:30:36.744Z,Pulau Kemaro,Sumatera Selatan
Tempat yang sangat menakjubkan,5,ian Xfaa,2024-06-20T04:39:26.429Z,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro adalah pulau yang terletak di tengah sungai musi. Terdapat legenda anak dan mantu yg durhaka dan kufur nikmat. Pulau Kemaro ramai dikunjungi saat festival cap go meh, namun hari biasa tetap buka bagi wisatawan yang datang melihat pagoda dan komplek klentengnya. tidak ada tiket masuk kesini, tapi untuk penyeberangan dari dermaga ke Pulau Kemaro dikenakan biaya sekitar Rp100.000 PP per perahu ketek yang dimiliki warga sekitar. selain pagoda dan klenteng, di sebelah timur pulau ada wisata kampung air, tapi jika jalan kaki menuju kesana dari klenteng cukup jauh dan harus menerobos pagar dekat bak sampah samping pagoda.",5,Cesar ZC,2024-06-16T23:29:21.344Z,Pulau Kemaro,Sumatera Selatan
seru juga tempatnya...baru pertama kali jg ksini...byk monyet jg...yg lbh seru lg pas naik speed boatnya...seru2 tegang juga...mantappp...,5,R.A.K Bisri0113,2024-06-03T12:11:49.617Z,Pulau Kemaro,Sumatera Selatan
"🫰🫰 Mencoba berwisata yang bernuansa Tiongkok Sangat menyenangkan sekali tempat wisata dan sekaligus religi karena pulau kemaro memiliki sejarah sendiri yang menjadi kebanggaan warga Sumatera Selatan dan internasional.

Sebuah delta Sungai Musi di timur pusat kota Palembang. Kami nyebrang beberapa menit saja dari Pelabuhan PT. Pusri, dengan kapal motor kecil muat sampe 10 orang.

Di dalam pulau ada pagoda yang ikonic dan sebuah klenteng yang cantik. Mereka sedang bersiap menyambut Cap Go Meh yang rutin dirayakan di sana. Terlihat beberapa pekerja konstruksi juga.

Wah seneng sekali ke sini....

Apa aja yang ada di pulau kemaro? Bagaimana legenda pulau kemaro....bisa si baca ya di.poto

Disini ada pagoda, kemudian ada kampung air ada kurang lebih 200 KK, kemudian ada galery enceng gondok, dan belakang lg sedang di kembangkan penginapan ya

Menuju pulau kemaro bgm cara nya? Saat Cap Gomeh saja akan ada tongkang yang di tata sehingga mobil bisa lewat, jika bukan saat Cap Go Meh maka  hanya bisa ke pulau kemaro dengan perahu saja... jd letak Pulau kemaro adl di tengah2 sungai Musi  ada 2 cara menuju Pulau kemaro lewat BSK ada kapal ketek (kurang lebih 250 rb sdh PP) dan speed Boat (kurang lebih 500 rb PP). Ada yg lebih murah pakai kapal ketek 1 perahu 100 Rb sudah PP di belakang pabrik pupuk Unisri.. lebih ekonomis ya..",5,Obriansyahclick official,2024-05-31T14:14:42.411Z,Pulau Kemaro,Sumatera Selatan
"Wah seneng sekali ke sini....
Apa aja yang ada di pulau kemaro? Bagaimana legenda pulau kemaro....bisa si baca ya di.poto

Disini ada pagoda, kemudian ada kampung air ada kurang lebih 200 KK, kemudian ada galery enceng gondok, dan belakang lg sedang di kembangkan penginapan ya

Menuju pulau kemaro bgm cara nya? Saat Cap Gomeh saja akan ada tongkang yang di tata sehingga mobil bisa lewat, jika bukan saat Cap Go Meh maka  hanya bisa ke pulau kemaro dengan perahu saja... jd letak Pulau kemaro adl di tengah2 sungai Musi  ada 2 cara menuju Pulau kemaro lewat BSK ada kapal ketek (kurang lebih 250 rb sdh PP) dan speed Boat (kurang lebih 500 rb PP). Ada yg lebih murah pakai kapal ketek 1 perahu 100 Rb sudah PP di belakang pabrik pupuk Unisri.. lebih ekonomis ya..",5,ernawati rehutomo,2024-05-10T10:19:04.621Z,Pulau Kemaro,Sumatera Selatan
Pernah ke sini tahun 2012😁,5,Ayub Darwanto,2024-04-15T16:30:11.478Z,Pulau Kemaro,Sumatera Selatan
Pulau yang indah,5,Enny Maey10,2024-04-08T06:20:20.067Z,Pulau Kemaro,Sumatera Selatan
Sebuah tempat indah yang patut di kunjungi. Demgan panorama yang liar biasa dan ongkos yang terjangkau,5,Riris Widiyastuti,2024-04-08T06:06:43.383Z,Pulau Kemaro,Sumatera Selatan
"Seneng banget jalan-jalan kesini seru, tempatnya bagus buat liburan..",5,Fajar Aqil,2024-04-08T06:04:42.122Z,Pulau Kemaro,Sumatera Selatan
Menuju ke sini melewati sungai Musi dengan perahu ketek. Tarif sewa perahu 200rb-250rb,5,Surya Maulana,2024-04-08T06:04:16.426Z,Pulau Kemaro,Sumatera Selatan
Oke baik baik saja,5,Reagan Ad,2024-02-28T13:38:15.914Z,Pulau Kemaro,Sumatera Selatan
"Menuju ke sini melewati sungai Musi dengan perahu ketek. Tarif sewa perahu 200rb-250rb /perahu. Kalo rombongan lbh enak patungannya murah. 😁
Pengalaman yang luar biasa. Masuk pulau gratis.",5,NeySha,2024-02-26T03:52:05.944Z,Pulau Kemaro,Sumatera Selatan
Sangat menyenangkan sekali tempat wisata dan sekaligus religi karena pulau kemaro memiliki sejarah sendiri yang menjadi kebanggaan warga Sumatera Selatan dan internasional.,5,Johanes Andrian,2024-02-25T19:37:19.479Z,Pulau Kemaro,Sumatera Selatan
"Lumayan lah wisata ke pulau kemari. Naik perahu per orang 25ribu. Kemarinnya jembatan masih ada, tp hari ini pas cap go meh nya sudah bubar semua. Sudah pada beres2 semua.",4,susan marcheviola,2024-02-24T15:43:32.361Z,Pulau Kemaro,Sumatera Selatan
Tempat nya bagus,5,Sry Eliyani,2024-02-23T15:06:38.475Z,Pulau Kemaro,Sumatera Selatan
Menikmati suasana malam bersama keluarga,5,Joni Apriyadi,2024-02-23T14:18:37.647Z,Pulau Kemaro,Sumatera Selatan
Bagus untuk spot foto,5,innayah hirata,2024-02-23T13:32:20.876Z,Pulau Kemaro,Sumatera Selatan
Tempat bersejarah yg Keren 🤗,4,Anggun Anggun,2024-02-23T02:12:25.248Z,Pulau Kemaro,Sumatera Selatan
"Bersih,wisata keluarga",5,Dedi Ciu,2024-02-23T00:01:39.592Z,Pulau Kemaro,Sumatera Selatan
Salah satu cerita terbaik di negeri indonesia kaya…silahkan disimak,5,teddy Liauw,2024-02-22T01:00:25.879Z,Pulau Kemaro,Sumatera Selatan
"Seru banget ya jalan jalan kesini,
Ayok main ke palembang.banyak destinasi bersejarah di sini",5,Nanang uyar uyur,2024-02-16T03:03:23.204Z,Pulau Kemaro,Sumatera Selatan
"Sebuah delta Sungai Musi di timur pusat kota Palembang. Kami nyebrang beberapa menit saja dari Pelabuhan PT. Pusri, dengan kapal motor kecil muat sampe 10 orang.

Di dalam pulau ada pagoda yang ikonic dan sebuah klenteng yang cantik. Mereka sedang bersiap menyambut Cap Go Meh yang rutin dirayakan di sana. Terlihat beberapa pekerja konstruksi juga.",4,Irma Suryania,2024-01-24T13:46:45.063Z,Pulau Kemaro,Sumatera Selatan
"Pulau kemaro , cukup indah",5,Adi Maulana,2024-01-13T05:59:38.619Z,Pulau Kemaro,Sumatera Selatan
"Legenda,Suasana asri dan tempat ibadah di pinggir sungai musi yang ramai.",4,Komariah Sanusi,2024-01-02T06:39:27.640Z,Pulau Kemaro,Sumatera Selatan
"Toiletnya sangat sangat tidak terawat, kawasan wisatanyapun tidak terawat. Sangat disayangkan",2,Nandha,2023-12-24T14:09:03.537Z,Pulau Kemaro,Sumatera Selatan
"Cocok untuk dijadikan tujuan berlibur, tempatnya adem dan pemandangan bagus.",4,PaY Yuan,2023-11-28T10:11:23.682Z,Pulau Kemaro,Sumatera Selatan
Ambil daun cinta berjumlah ganjil semoga keberuntungan menyertaimu.,5,Sunarsih,2023-11-16T10:03:39.064Z,Pulau Kemaro,Sumatera Selatan
Mantap,5,Urnayah Anisa,2023-11-16T07:27:06.766Z,Pulau Kemaro,Sumatera Selatan
"Destinasi wisata, tentang sejarah...",4,Fredy Siswanto,2023-11-11T02:18:37.468Z,Pulau Kemaro,Sumatera Selatan
Bgus,4,Jimmy my trip,2023-11-07T02:42:09.265Z,Pulau Kemaro,Sumatera Selatan
"Kalau mau berkunjung baiknya saat perayaan hari raya Cina biar ramai, transportasi banyak, kemeriahan dan kemewahan tempat ini terasa. Kalau hari biasa terima apa adanya.",4,Zurrahmah,2023-10-01T09:31:43.798Z,Pulau Kemaro,Sumatera Selatan
Seru,5,Suyatno Yit,2023-09-28T10:13:48.886Z,Pulau Kemaro,Sumatera Selatan
"Ga recommended bgt, tempat ibadah tp ditarik uang masuk ga ngotak. Mana tempatnya ga terawat ini. Rame cmn pas imlek",1,Carissa Caca,2023-09-28T03:32:15.028Z,Pulau Kemaro,Sumatera Selatan
Keren,5,MINEFIRE871,2023-09-17T13:26:16.520Z,Pulau Kemaro,Sumatera Selatan
Untuk menuju pulau Kemaro harus naik kapal atau ketek dari pasar 16 atau dari bawah Ampera harga tiket ke pulau Kemaro gratis hanya bayar sewa kapal atau ketek nya saja.,5,ISTIANI WULANDARI,2023-09-09T13:47:00.324Z,Pulau Kemaro,Sumatera Selatan
Agak sepi dari liburan sebelum sebelumnya. Kapalnya harganya makin mahal. Yg jualan juga banyak yang tutup. Kamar mandi tidak ada air. Dan banyak sampah yang berserakan,3,Vika Saraswati,2023-07-24T04:03:05.729Z,Pulau Kemaro,Sumatera Selatan
"Tempatnya bersih dan terawat dengan baik, sarannya ada cafe disana untuk bersantai",4,Wolf H,2023-07-05T05:43:40.574Z,Pulau Kemaro,Sumatera Selatan
Salah satu tempat wisata di Palembang,5,Rica Agustina,2023-06-07T17:46:38.763Z,Pulau Kemaro,Sumatera Selatan
"Kuil dan pagoda...
Panas... Akses harus pakai perahu..
Ikonik dan bersejarah",4,Jujuh Sopian,2023-05-04T15:56:53.380Z,Pulau Kemaro,Sumatera Selatan
Tempat yg bagus untuk wisata...  Unik dengan bangunan2 nya.....,4,Dwi Wijayanti,2023-05-02T04:41:19.002Z,Pulau Kemaro,Sumatera Selatan
"Pulau Kemaro di Palembang adalah tujuan wisata yang menarik karena keindahan alamnya dan nilai sejarahnya. Pulau ini terletak di tengah Sungai Musi dan memiliki keunikan yaitu adanya Pagoda Cina yang menjadi simbol persahabatan antara etnis Tionghoa dan Melayu. Pengunjung dapat menikmati keindahan alam sungai sambil menikmati kuliner khas Palembang yang tersedia di sekitar pulau. Namun, perlu diingat bahwa ketersediaan fasilitas dan kebersihan pulau masih perlu ditingkatkan.",4,Firmadi Libra,2023-04-07T06:32:24.597Z,Pulau Kemaro,Sumatera Selatan
Lumayan mengenali sejarah Sumsel,5,Salman Al Varisy,2023-04-03T21:18:05.273Z,Pulau Kemaro,Sumatera Selatan
"Bagus, sepi,",4,Ami MD,2023-03-13T23:50:54.250Z,Pulau Kemaro,Sumatera Selatan
Salah satu tempat wisata sejarah yang wajib dikunjungi di Palembang selain Jembatan Ampera dan Beteng Kuto Besa,5,TheFeb's,2023-03-12T05:42:52.841Z,Pulau Kemaro,Sumatera Selatan
Bersih cocok untuk jalan jalan,5,NART 27,2023-03-09T16:25:03.459Z,Pulau Kemaro,Sumatera Selatan
Tempat bersejerah di palembang sengan view yang bagus,5,Reni Angraini,2023-03-01T10:51:43.131Z,Pulau Kemaro,Sumatera Selatan
Salah satu objek wisata di Kota Palembang,4,Ferly Andrian,2023-02-22T01:26:45.037Z,Pulau Kemaro,Sumatera Selatan
Salah satu destinasi andalan kota palembang,5,j4ck1 plg,2023-02-20T12:16:50.213Z,Pulau Kemaro,Sumatera Selatan
Biyaya nyebrang nya berapa ya??,4,Ahmad Ahmad,2023-02-18T16:53:07.970Z,Pulau Kemaro,Sumatera Selatan
"Rekomen banget harus kesini, karena di tempat ini banyak cerita bersejarah...",5,Angelina Fathresia,2023-02-15T16:13:51.912Z,Pulau Kemaro,Sumatera Selatan
"After long time not visiting during pandemic, it feel great to be back to this place again",5,HK,2023-02-12T23:18:15.203Z,Pulau Kemaro,Sumatera Selatan
Tmp ibadah agama konghucu dan bs jg di jd in tmp rekeasi regius,4,FF 74,2023-02-08T14:12:45.004Z,Pulau Kemaro,Sumatera Selatan
Bhineka tunggal ika..datang semata mata rekreasi.jgn kita saling menghina adat dan budaya..gong xi fat cay.kemaro island.wakil palembang utk nasional dan international,3,Hallatu 46.,2023-02-07T05:57:13.170Z,Pulau Kemaro,Sumatera Selatan
Kemaren baru kesini kebetulan lagi acara IMLEK gong Xi fat cai... Rame bener ...,5,Anisa cha11,2023-02-06T12:55:18.522Z,Pulau Kemaro,Sumatera Selatan
It is historical island in Palembang city. Lots of people coming here during cap go meh. They provide a walkable boat from Pusri for free once a year for a week. Or you can also go there by boat (also free during cap go meh),4,Vien Hardiyanti,2023-02-05T04:32:59.298Z,Pulau Kemaro,Sumatera Selatan
Pulau kemarau 04022023,5,Lisda Riana,2023-02-04T15:45:47.916Z,Pulau Kemaro,Sumatera Selatan
Sip,5,Andra .9*,2023-02-04T07:21:07.369Z,Pulau Kemaro,Sumatera Selatan
keren,5,aftimar syafitri,2023-02-02T14:01:51.027Z,Pulau Kemaro,Sumatera Selatan
"Pengalaman yg cukup menyenangkan. Untuk bisa menuju pulau ini, wisatawan harus menyeberangi sungai. Harus pandai tawar menawar sama abang2 ketek/perahunya. Ke sini pas lagi sepi. Sore hari. Angin yang kencang. Pastikan perut sudah terisi ya! Supaya gak masuk angin. 😁",4,Anisa Isti,2023-01-31T07:51:47.893Z,Pulau Kemaro,Sumatera Selatan
"Selain jembatan ampera, ke Palembang rasanya belum lengkap kalau belum ke Pulau Kemaro.. pulaunya terletak ditengah2 sungai Musi tidak terlalu jauh dari jembatan ampera..",5,Uly Johnson Hutagalung,2023-01-28T04:10:21.644Z,Pulau Kemaro,Sumatera Selatan
"Tempatnya indah, bergaya Tiongkok, bebas dari sampah, pemandangannya juga bagus. Bahkan, tempat ini memiliki legendanya sendiri",5,Anna Callista Evangelina,2023-01-22T10:33:25.215Z,Pulau Kemaro,Sumatera Selatan
"Panassssss itu hal pertama yg saya pengen ucapin wkwkwkwk. Luar biasa ya pulau nya ,panas nya cetarrr ,pulau nya juga gak terlalu besar ,bisa di bilang kecil sih. Sejam aja udah lebih dari cukup buat keliling² , harus bisa nawar kalau mau nyebrang , aku gak terbiasa dengan orang² yg ngomong-nya seperti ngebentak, tapi memang logat nya sih seperti itu rada kaget aja .hehehe aku nyebrang sekeluarga 300k",5,Ulfa Indrika,2023-01-18T09:49:02.340Z,Pulau Kemaro,Sumatera Selatan
Pulau kemaro sangat indah.😍,5,Axxu Haris,2023-01-12T09:06:27.604Z,Pulau Kemaro,Sumatera Selatan
Ini  bagus banget,5,manda kini,2023-01-08T21:18:10.019Z,Pulau Kemaro,Sumatera Selatan
"Bagus sekali, artistik, memiliki sejarah Sriwijaya, mengesankan.",5,Waluyo m waluyo,2022-12-11T05:49:35.773Z,Pulau Kemaro,Sumatera Selatan
It was closed because of pandemic. (june 2021),5,Jony Rahardja,2022-12-03T16:29:05.245Z,Pulau Kemaro,Sumatera Selatan
Tempat berlibur yang asik,5,imam pratio,2022-12-01T21:59:10.817Z,Pulau Kemaro,Sumatera Selatan
"Pulau yang indah, ramah dan luar biasa. Menuju pulau Kemaro bisa menggunakan kapal kecil atau speedboad melalui pabrik PUSRI dll...",5,Vero Ama,2022-11-14T06:51:46.350Z,Pulau Kemaro,Sumatera Selatan
Tempatnya sangat baguss,5,Mar Yani,2022-11-12T09:28:05.449Z,Pulau Kemaro,Sumatera Selatan
"Akses menuju pulau Kemaro terbagi menjadi 2 jalur, apabila dari Ampera bisa menggunakan getek dengan biaya pp sekitar 100k, mau yang lebih murah lagi?  Bisa lewat belakang pusri, jika sudah sampai di dermaga kecil menuju pulau bisa naik getek dengan biaya 20k pp. Murah bukan?  Pemandangannya bikin candu, saya sudah 2x ke tempat yang sama, nextime mungkin mau ke sana lagi hehe",5,inda azhara,2022-10-23T06:26:18.860Z,Pulau Kemaro,Sumatera Selatan
"It's located around 6,5 km from the city of Palembang. It can be visited using boat.",5,diana luspa,2022-09-25T03:50:51.972Z,Pulau Kemaro,Sumatera Selatan
Amazing,5,Linda Nurlinda,2022-09-15T06:15:58.781Z,Pulau Kemaro,Sumatera Selatan
Tempat yang bagus.,4,Indah Aprilia,2022-09-09T13:47:23.037Z,Pulau Kemaro,Sumatera Selatan
